"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30"
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","諾海","2860","114782","271","304","http://youtu.be/3UW0PacLblQ","【雜談】先進來聊天吧 孩子們 我也不知道該下甚麼標題了","https://i.ytimg.com/vi/3UW0PacLblQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBm-p_5-v4rXCY98JEsPFGhrCi8jg","327","1015","http://youtu.be/QGAU40jRplw","【Master Duel】嘿！打完你們我們來組限１盃啦！！！","https://i.ytimg.com/vi/QGAU40jRplw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZ8JXbc8WH8x-Ua-3EG7YgQ7Xf7Q"
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","咲荈","462","11166","0","0","","","","114","114","http://youtu.be/6Q02dGon0C8","【突】回來看看YT還安好嗎(x","https://i.ytimg.com/vi/6Q02dGon0C8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiDRRGd_m1hFDl_2jajfgJvkPiWA"
"14","https://www.youtube.com/channel/UCCjBgAnakdBexWoUtDiOcIQ","山藥君","303","5985","50","81","http://youtu.be/zctctTh1x8c","【OPUS：龍脈常歌 - 最終版 -】#4 在宇宙中用歌聲來場尋找龍脈的旅程｜山藥君的遊戲時間","https://i.ytimg.com/vi/zctctTh1x8c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6mlL9_lowtXjqD6WLrBD73l2Guw","41","95","http://youtu.be/79FcJSvfZyQ","【Poppy Playtime】#2 第二章節！再臨瘋狂！｜山藥君的遊戲時間","https://i.ytimg.com/vi/79FcJSvfZyQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAh0pW6N5xlUAJdrrs5sZPcs0nFFA"
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","夏月狼牙","165","723","0","0","","","","63","88","http://youtu.be/U6WMdzAwOpo","還債惡夢台詞回 狼牙不想面對的一次直播","https://i.ytimg.com/vi/U6WMdzAwOpo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE5FretErMGXSGovZRxvE7bXZEFw"
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","荻諾斯","919","22585","79","86","http://youtu.be/gGnFNBtfG_U","【工作雜談 || #恐龍歷險記】離職之後又上班...【荻諾斯】","https://i.ytimg.com/vi/gGnFNBtfG_U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCD3XP-tlQQbQsuwCRR9MklFjaUKA","108","229","http://youtu.be/GYkjIXnNm1Y","【多人連動Among Us || #恐龍歷險記】空中頂獵再開okok！！【荻諾斯】","https://i.ytimg.com/vi/GYkjIXnNm1Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIyNHzmqWWtDMiR9EDcBw0k2AY4w"
"17","https://www.youtube.com/channel/UCcMPUTP39sJhe7_EtvbNlQA","喬安娜喬納斯","1790","61721","197","342","http://youtu.be/MCCKEOc4laY","【魔物獵人崛起：破曉】視聽者參加型！做裝備衝主線！【喬安娜喬納斯💙💖 JoannaJonas 】【Monster Hunter：Rise Sunbreak】","https://i.ytimg.com/vi/MCCKEOc4laY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNde1HrfWFpjpto8z4clGK4UAh7Q","225","693","http://youtu.be/jCh9vEFvo4s","【城市：天際線】讓喬安教教你，如何5分鐘都更就上手！【喬安娜喬納斯💙💖 JoannaJonas 】【Cities：Skylines】","https://i.ytimg.com/vi/jCh9vEFvo4s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAGepVzOMIBELpb0P4JPfB-6NQjQ"
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","六夢祈奈","208","2092","0","0","","","","108","108","http://youtu.be/wugL5IiB9b8","【近況雜談】3週不開台，又又又又又生病LA【兔兔夢話】","https://i.ytimg.com/vi/wugL5IiB9b8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClO41g2z-uicCX0ZDAr4E3PMz0jg"
"19","https://www.youtube.com/channel/UCxWAL-c1psONO_DfG-cq2iA","李李鈴蘭","184000","15003055","34120","193707","http://youtu.be/rvkMbydTrU0","【畢業典禮】致我的哇賽棒棒風鈴草🐺啟程LA！｜Linglan Lily’s graduation ceremony #李李鈴蘭","https://i.ytimg.com/vi/rvkMbydTrU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmkHQn4ENwaiERjRLH3PWeDvsqyA","38931","193707","http://youtu.be/rvkMbydTrU0","【畢業典禮】致我的哇賽棒棒風鈴草🐺啟程LA！｜Linglan Lily’s graduation ceremony #李李鈴蘭","https://i.ytimg.com/vi/rvkMbydTrU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmkHQn4ENwaiERjRLH3PWeDvsqyA"
"20","https://www.youtube.com/channel/UCx0OBXb0U14DSHmxFDFd19g","澄澄七","429","16249","0","0","","","","14","63","http://youtu.be/DUZNCzWhM7M","【遊戲】想玩很久的遊戲終於出繁中惹｜主播女孩重度依賴 #1【澄澄七✵】","https://i.ytimg.com/vi/DUZNCzWhM7M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pRVKMcu582-TSg5k2NFXJKQ4fg"
"21","https://www.youtube.com/channel/UCGQ0452yHwnPsHTpcbdU0ow","椎南月白","3950","46042","57","60","http://youtu.be/Q_eluo_QDTQ","【Minecraft】整理箱子的壓力比想不到怎麼蓋還大【椎南月白/ShinaTsukishiro】","https://i.ytimg.com/vi/Q_eluo_QDTQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIW4fWB_a-4cSBp37Pz9YjXAHm2Q","76","320","http://youtu.be/m7gjH_cUSMs","【廢片】lt's 3AM and yet l'm still awake","https://i.ytimg.com/vi/m7gjH_cUSMs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzS1la229i2oR09fNPxo4Ohko5Bg"
"22","https://www.youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw","銀河","3240","40840","590","590","http://youtu.be/5ulHZSJYtEM","「宇宙歌枠」#35 主Vocaloidほか中国語とかとか【銀河Galaxy】","https://i.ytimg.com/vi/5ulHZSJYtEM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAO_OULwHwg-OdWmZHUUfcIC2ubcg","634","857","http://youtu.be/pIxuu6HV8Q8","「宇宙歌枠」#32 假歌回真練歌台【銀河Galaxy】","https://i.ytimg.com/vi/pIxuu6HV8Q8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAcjFbIY_YPhAuy5T0RtokgFMObA"
"23","https://www.youtube.com/channel/UCMW32vnl7U-dGQFQlmXoNBQ","瑟媞‧莫娌","0","5080","226","226","http://youtu.be/DpQnAn8Gb3o","【VTuber:PsycheMori】【Apex Rank 】 先上白金四再說 Twitch雙開","https://i.ytimg.com/vi/DpQnAn8Gb3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXRXZigEJ77g8nv_Gm1vTGuD0B6g","87","226","http://youtu.be/DpQnAn8Gb3o","【VTuber:PsycheMori】【Apex Rank 】 先上白金四再說 Twitch雙開","https://i.ytimg.com/vi/DpQnAn8Gb3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXRXZigEJ77g8nv_Gm1vTGuD0B6g"
"24","https://www.youtube.com/channel/UCp1w3EXSA_qnreWz6KFYF1A","BIPU","304","10586","61","68","http://youtu.be/Cd0RtoJOENg","【PROJECT WINTER】 究竟是一起逃脫還是?【BIPU】 FT.星月櫻奈\淺野薰\佐倉よな\bosuke黑貓","https://i.ytimg.com/vi/Cd0RtoJOENg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAvBYyJSsX8bidnn1O2p5Sn-yrfbw","60","111","http://youtu.be/VL2GikB6MCc","【Five Nights at Freddy's: Security Breach】來面對一下啦!!【BIPU】","https://i.ytimg.com/vi/VL2GikB6MCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGmbBDRPCD-CD8NajqKqGI-7MSbA"
"25","https://www.youtube.com/channel/UCJ4VZaUiVC2vpN7TXG85M5g","瑪格麗特·溫特斯","36100","1447115","31917","49192","http://youtu.be/D_mhJlWgAsY","【#瑪格麗特的茶會】啟程🌼踏上旅程的那天【瑪格麗特Vtuber】#瑪格麗特溫特斯","https://i.ytimg.com/vi/D_mhJlWgAsY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyfTY4RjdI0-EtqtY2D36btSnSxQ","11564","49192","http://youtu.be/D_mhJlWgAsY","【#瑪格麗特的茶會】啟程🌼踏上旅程的那天【瑪格麗特Vtuber】#瑪格麗特溫特斯","https://i.ytimg.com/vi/D_mhJlWgAsY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyfTY4RjdI0-EtqtY2D36btSnSxQ"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","126000","11992918","14490","26021","http://youtu.be/KT3SK97h8Ts","【歌枠】甜甜情歌限定歌回 甘いラブソング縛り歌枠♪【浠Mizuki Karaoke】","https://i.ytimg.com/vi/KT3SK97h8Ts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCnf0DVGWOMCq-xHlbQ1DfnULtBw","15185","123513","http://youtu.be/hUvTYMCmllo","【歌枠】百曲耐久！今天要大唱特唱！【浠Mizuki Karaoke】","https://i.ytimg.com/vi/hUvTYMCmllo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDqwnSBu-FgxPqGKPa_vO04xYND4Q"
"28","https://www.youtube.com/channel/UCLfKH2lit1RiWYpNPRYSrFg","白月レン","386","14379","225","225","http://youtu.be/QkczA5JzgKg","【APEX】RANK練","https://i.ytimg.com/vi/QkczA5JzgKg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6lj7M7fN_Rs8_1I1VTp1JB5CajA","50","225","http://youtu.be/QkczA5JzgKg","【APEX】RANK練","https://i.ytimg.com/vi/QkczA5JzgKg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6lj7M7fN_Rs8_1I1VTp1JB5CajA"
"29","https://www.youtube.com/channel/UCm3h1PfxmtC9er45raNzfXw","藍琉ウミ","244","2913","36","36","http://youtu.be/Z0AWQQldLJA","【あんスタ！！】聽說今天是日本的七夕 要做什麼？當然是打七夕活動啦！","https://i.ytimg.com/vi/Z0AWQQldLJA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAALq7kdJciTQG2pBufHTMtH59mdQ","54","157","http://youtu.be/4FEsNUweGNI","【Shadowverse】day.14 貓貓參戰!闇影詩章菜逼巴盃(๑•̀ㅂ•́)و","https://i.ytimg.com/vi/4FEsNUweGNI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6SRgVDQwQ6ytmZLqNuafn80hDeg"
"30","https://www.youtube.com/channel/UCbk-c2dQoVcrNb_OtVgepUg","Loya","634","5879","0","0","","","","98","166","http://youtu.be/TcAT45r_JlM","【黑魔法師Loya】首度台詞回，這次的徵稿完全沒有限制，我會不會被氣死呢？","https://i.ytimg.com/vi/TcAT45r_JlM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKfFThOJ40EH7DlNcS3O7RVcP7Hw"
"32","https://www.youtube.com/channel/UCaMkIeoM2nNP_1mG22lOkUg","川井芮恩","1490","13464","0","0","","","","283","370","http://youtu.be/UcFqkr8h274","【₊˚作業雜談˚₊】εぴ恩んちゃん想要關愛з― ̷?̷作業?̷完畢?̷","https://i.ytimg.com/vi/UcFqkr8h274/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGnitivoWk9pQSfEKAlZheMnGLAA"
"33","https://www.youtube.com/channel/UCH6cILtvg8OXnFoNIDich8A","夢野ニディア","1620","29609","285","320","http://youtu.be/7K6U4U1qe4k","【雜談】銀髮就是香!! 來尋找25位銀髮動漫角色吧!【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/7K6U4U1qe4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk58zZe4fZ-YUhujygihRyPwT8cg","277","1577","http://youtu.be/QACGhLcnBfk","【雜談】一起來聊最近最新的動畫資訊 (7月新番、劇場版、展覽活動等)【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/QACGhLcnBfk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBj27DltyIeM228wjdGtpo4_YchbA"
"34","https://www.youtube.com/channel/UCkTQ6gRCQPR_FbLXWakP6OA","星之川涅緒","5410","111070","0","0","","","","490","3321","http://youtu.be/X81Cv--CHQk","🖤【懲罰遊戲】Dodge it !｜聽說很難玩，我也不知道會不會爆氣？【MIROLIVE／星ノ川涅緒】🖤","https://i.ytimg.com/vi/X81Cv--CHQk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtbcmXWvLfycO6GCs8TqJ6Z2vkcQ"
"35","https://www.youtube.com/channel/UCCo1oV47p2_gX7AgCMDisVg","星之川倷緒","7120","152697","665","714","http://youtu.be/5r7OpffR_3o","⭐ 早安安  災內回歸的NAO【#Mirolive/🤍#星之川倷緒/NAO🤍】","https://i.ytimg.com/vi/5r7OpffR_3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDITC4o3DgMzu7kzbbgJ3DUQ_n0Jw","832","2169","http://youtu.be/vYcE-apEj30","⭐加班台啦  拜託讓我加班!!! 規則聊天室有! 【#Mirolive/🤍#星之川倷緒🤍/NAO】","https://i.ytimg.com/vi/vYcE-apEj30/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_L3fpxSN_y9h8HkqKAZsT0v-HNg"
"36","https://www.youtube.com/channel/UCe-WJQzUmkU4GufM0UVhvhg","檨子八","1290","13868","0","0","","","","0","0","","",""
"38","https://www.youtube.com/channel/UCAHUaf1t29Zo9nd0p38-DLg","波米塔塔","1120","16306","0","0","","","","0","0","","",""
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","村下緋雨","1150","33913","238","418","http://youtu.be/zncDZl8oEuc","慶祝周DAY4-大家來我家玩慶祝凸待1 #村下緋雨","https://i.ytimg.com/vi/zncDZl8oEuc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXm7fk88HWcs32HTnGdBBdJ6aWmw","144","418","http://youtu.be/zncDZl8oEuc","慶祝周DAY4-大家來我家玩慶祝凸待1 #村下緋雨","https://i.ytimg.com/vi/zncDZl8oEuc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXm7fk88HWcs32HTnGdBBdJ6aWmw"
"41","https://www.youtube.com/channel/UCk5u6Wy54Xxh_btEutjgGdQ","原瀬空","1330","60479","200","341","http://youtu.be/JDSQ_hR3WVY","【雜談】💙襪襪，這是你喜歡的女生嗎?💙【PARASESORA】","https://i.ytimg.com/vi/JDSQ_hR3WVY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_cNB3GgoBQ0sd7xM0L_zUdInl5g","196","4744","http://youtu.be/BP3SzJki9Ls","【COVER】花の唄 - Aimer by 原瀬空 Parase Sora","https://i.ytimg.com/vi/BP3SzJki9Ls/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvZH3otndktxXTK5amWTLoUzYp5g"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","9490","188384","1137","1137","http://youtu.be/rY2WOmSYD3U","緹寶 最人性化的智能語音","https://i.ytimg.com/vi/rY2WOmSYD3U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6R8CJhyvGktrTUAXFSvLM8ZepLA","3808","4007","http://youtu.be/-5qZSbkEIu4","請你看著我的眼睛！","https://i.ytimg.com/vi/-5qZSbkEIu4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPVmit5xAPoNSO1glatTTLNmaO2g"
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","6100","214230","506","636","http://youtu.be/KTCKUp6VNus","今天再等等等等等圖，唱歌發呆台","https://i.ytimg.com/vi/KTCKUp6VNus/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBEZDzdk8_U0wExKxpitDYnCMVZ2g","337","675","http://youtu.be/iKO0gs_aaQs","夜深人靜，來點不一樣的","https://i.ytimg.com/vi/iKO0gs_aaQs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCfJ8qwCn8uj8FU9KppTO0rTBAsRg"
"45","https://www.youtube.com/channel/UCRKWjMwIDyZr24O_e0rHlEw","札末","252","8888","19","19","http://youtu.be/DVkN6dF7K-M","【Dishonored】就算正面上，只要沒有人發現就是最完美的暗殺對吧？【札末 Zamo】","https://i.ytimg.com/vi/DVkN6dF7K-M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDDugSCahBSCD27SbhkpJhD5EXHkw","33","68","http://youtu.be/VxhLOCWXUq8","【百英雄傳：崛起】在尋找真相與建設村子中來回徘徊【札末 Zamo】","https://i.ytimg.com/vi/VxhLOCWXUq8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB91_cN7t11n0qQ6QPUS6dhv7brtQ"
